priority,gene_id,ec_number,mnxr_id,bigg_reaction,kegg_reaction,missing_metabolites_count,missing_metabolites,equation
P0,YALI0B10406g,4.2.1.17,MNXR188239,R_PRPNCOAHYDx,R03045,0,,1 MNXM1363894@MNXD1 = 1 MNXM1364005@MNXD1 + 1 WATER@MNXD1
P0,YALI0B10406g,4.2.1.17,MNXR198620,R_ECOAH9m,R04204,0,,1 MNXM1364002@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1364015@MNXD1
P0,YALI1A00309g,6.1.1.5,MNXR145292,R_ILETRSm,,0,,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741224@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM728337@MNXD1 + 1 MNXM90879@MNXD1
P0,YALI1A05459g,2.6.1.85,MNXR95440,R_ADCS,R01716,0,,1 MNXM1458@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM337@MNXD1 + 1 MNXM37@MNXD1
P0,YALI1A05459g,2.6.1.85,MNXR100030,R_GLUNpp,R00256,0,,1 MNXM37@MNXD1 + 1 WATER@MNXD1 = 1 MNXM729302@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1A08512g,2.7.1.35,MNXR103362,R_PYDXNK,R01909,0,,1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM454@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM419@MNXD1
P0,YALI1A08512g,2.7.1.35,MNXR103361,R_PYDXK_1,R00174,0,,1 MNXM161@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM311@MNXD1 + 1 MNXM3@MNXD1
P0,YALI1A08512g,2.7.1.35,MNXR103357,R_PYDAMK,R02493,0,,1 MNXM1@MNXD1 + 1 MNXM366@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM548@MNXD1
P0,YALI1A09121g,6.1.1.3,MNXR146545,THRTRSm,,0,,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741234@MNXD1 = 1 MNXM142@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90883@MNXD1
P0,YALI1A09694g,1.4.4.2,MNXR100065,R_GCC2am,,0,,1 MNXM1024@MNXD1 + 1 MNXM29@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM81220@MNXD1
P0,YALI1A09766g,7.1.2.2,MNXR153054,R_NTP1,R00086,0,,1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 WATER@MNXD1
P0,YALI1A09766g,7.1.2.2,MNXR153059,R_ATPasel,,0,,4 MNXM01@MNXD1 + 1 MNXM1@MNXD2 + 1 MNXM40333@MNXD2 + 1 MNXM9@MNXD2 = 4 MNXM01@MNXD2 + 1 MNXM3@MNXD2 + 1 WATER@MNXD2
P0,YALI1A09939g,2.5.1.21,MNXR197772,SQLSr,,0,,2 MNXM11@MNXD1 + 1 MNXM1363956@MNXD1 + 5 MNXM1@MNXD1 + 1 MNXM5@MNXD1 = 2 MNXM1363834@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1A15227g,1.1.1.1,MNXR95788,R_ALR2,R02528,0,,1 MNXM1744@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM310@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1A15227g,1.1.1.1,MNXR94833,R_34DHOXPEGOX,R04880,0,,1 MNXM10@MNXD1 + 1 MNXM1633@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM2931@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1A15227g,1.1.1.1,MNXR146812,r1378,R06983,0,,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741595@MNXD1 = 1 MNXM726277@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1A15227g,1.1.1.1,MNXR95726,R_ALCDH_nadp_hi,R00746,0,,1 MNXM1108092@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 + 1 MNXM75@MNXD1
P0,YALI1A15227g,1.1.1.1,MNXR100327,R_GLYCDy,R01039,0,,1 MNXM1@MNXD1 + 1 MNXM460@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM89612@MNXD1
P0,YALI1A15879g,1.1.1.23,MNXR100587,R_HISTD,R01158,0,,2 MNXM10@MNXD1 + 1 MNXM1107769@MNXD1 + 3 MNXM1@MNXD1 = 1 MNXM1281@MNXD1 + 2 MNXM8@MNXD1 + 1 WATER@MNXD1
P0,YALI1A15879g,3.5.4.19,MNXR146118,R_PRAMPC_1,,0,,1 MNXM1397@MNXD1 + 3 MNXM1@MNXD1 = 1 MNXM729421@MNXD1 + 1 WATER@MNXD1
P0,YALI1A15879g,3.6.1.31,MNXR146120,R_PRATPP_1,,0,,1 MNXM11@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM729421@MNXD1 = 1 MNXM1371118@MNXD1 + 1 WATER@MNXD1
P0,YALI1A16642g,5.3.1.23,MNXR188460,R_MTRI,R04420,0,,1 MNXM1363840@MNXD1 = 1 MNXM737603@MNXD1
P0,YALI1A22129g,3.5.1.19,MNXR101977,R_NNAMrm,R01268,0,,1 MNXM216@MNXD1 + 1 WATER@MNXD1 = 1 MNXM274@MNXD1 + 1 MNXM729302@MNXD1
P0,YALI1A22440g,4.1.2.48,MNXR104833,THRA_m,R00751,0,,1 MNXM142@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM75@MNXD1
P0,YALI1A22440g,4.1.2.48,MNXR123321,R_4HTHRA,,0,,1 MNXM1802@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM734590@MNXD1
P0,YALI1A22440g,4.1.2.48,MNXR104834,THRA2,R06171,0,,1 MNXM2125@MNXD1 = 1 MNXM29@MNXD1 + 1 MNXM75@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR105000,TYRTAip,R00734,0,,1 MNXM1368744@MNXD1 + 1 MNXM76@MNXD1 = 1 MNXM153@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR192556,R_ASPTAp,R00355,0,,1 MNXM1364497@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM46@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR96230,VALTAim,R01214,0,,1 MNXM1368744@MNXD1 + 1 MNXM199@MNXD1 = 1 MNXM732866@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR103594,R_RE2034C,R10991,0,,1 MNXM1368744@MNXD1 + 1 MNXM17054@MNXD1 = 1 MNXM159@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR146599,TRPTA,R00684,0,,1 MNXM1368744@MNXD1 + 1 MNXM741553@MNXD1 = 1 MNXM315@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR126234,R_POATh,R00694,0,,1 MNXM1368744@MNXD1 + 1 MNXM741664@MNXD1 = 1 MNXM730221@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR192685,R_LEUTAm,R01090,0,,1 MNXM1106761@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM404@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1D01431g,2.6.1.42,MNXR198611,R_ILETAm,,0,,1 MNXM1363844@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM1368744@MNXD1 + 1 MNXM728337@MNXD1
P0,YALI1D36215g,3.7.1.2,MNXR99706,R_FUMAC,R01364,0,,1 MNXM1372023@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM729595@MNXD1 + 1 MNXM737340@MNXD1
P0,YALI1E00760g,2.7.1.25,MNXR190488,R_ADSKn,R00509,0,,1 MNXM1103086@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1104555@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1
P0,YALI1E01589g,1.5.1.5,MNXR188456,R_MTHFDm_1,R01220,0,,1 MNXM1102150@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM511@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E01589g,1.5.1.5,MNXR190914,R_DHFRim,R00939,0,,1 MNXM1103936@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM281@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E01589g,3.5.4.9,MNXR153595,THFATm,R02300,0,,1 MNXM1091982@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM511@MNXD1 + 1 WATER@MNXD1
P0,YALI1E01589g,3.5.4.9,MNXR188454,R_MTHFCx,R01655,0,,1 MNXM1102376@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM511@MNXD1 + 1 WATER@MNXD1
P0,YALI1E01589g,6.3.4.3,MNXR191099,R_FTHFLmi,R00943,0,,1 MNXM1102376@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1103936@MNXD1 + 1 MNXM39@MNXD1 + 1 MNXM3@MNXD1
P0,YALI1E01793g,2.6.1.9,MNXR105000,TYRTAip,R00734,0,,1 MNXM1368744@MNXD1 + 1 MNXM76@MNXD1 = 1 MNXM153@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E01793g,2.6.1.9,MNXR95852,R_HSTPTr,R03243,0,,1 MNXM1368744@MNXD1 + 1 MNXM1482@MNXD1 = 1 MNXM1456@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E01793g,2.6.1.9,MNXR146599,TRPTA,R00684,0,,1 MNXM1368744@MNXD1 + 1 MNXM741553@MNXD1 = 1 MNXM315@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E01793g,2.6.1.9,MNXR126234,R_POATh,R00694,0,,1 MNXM1368744@MNXD1 + 1 MNXM741664@MNXD1 = 1 MNXM730221@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E07506g,2.7.4.2,MNXR146087,R_PMEVKx,R03245,0,,1 MNXM3@MNXD1 + 1 MNXM738283@MNXD1 = 1 MNXM40333@MNXD1 + 1 MNXM733934@MNXD1
P0,YALI1E07676g,1.2.1.31,MNXR95749,R_ALDD2xm,R00710,0,,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM26@MNXD1 = 1 MNXM75@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P0,YALI1E07676g,1.2.1.31,MNXR148006,R_AASDH1_c,R03103,0,,1 MNXM1364547@MNXD1 + 1 MNXM5@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1368894@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E07676g,1.2.1.95,MNXR152720,R_AASAD1,R11679,0,,1 MNXM11@MNXD1 + 1 MNXM1364547@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1368894@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E08530g,2.7.1.158,MNXR192570,R_MI13456PKn,R05202,0,,1 MNXM1104075@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1364235@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1
P0,YALI1E08937g,3.5.3.1,MNXR95554,R_AGMTm,R01157,0,,1 MNXM117@MNXD1 + 1 MNXM118@MNXD1 = 1 MNXM328@MNXD1 + 1 WATER@MNXD1
P0,YALI1E08937g,3.5.3.1,MNXR95945,R_ARGNm,R00551,0,,1 MNXM117@MNXD1 + 1 MNXM741175@MNXD1 = 1 MNXM739527@MNXD1 + 1 WATER@MNXD1
P0,YALI1E09329g,1.1.1.1,MNXR95788,R_ALR2,R02528,0,,1 MNXM1744@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM310@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E09329g,1.1.1.1,MNXR94833,R_34DHOXPEGOX,R04880,0,,1 MNXM10@MNXD1 + 1 MNXM1633@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM2931@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1E09329g,1.1.1.1,MNXR146812,r1378,R06983,0,,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741595@MNXD1 = 1 MNXM726277@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1E09329g,1.1.1.1,MNXR95726,R_ALCDH_nadp_hi,R00746,0,,1 MNXM1108092@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 + 1 MNXM75@MNXD1
P0,YALI1E09329g,1.1.1.1,MNXR100327,R_GLYCDy,R01039,0,,1 MNXM1@MNXD1 + 1 MNXM460@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM89612@MNXD1
P0,YALI1E10364g,2.5.1.47,MNXR97007,R_CYSS_m,R00897,0,,1 MNXM1366460@MNXD1 + 1 MNXM418@MNXD1 = 1 MNXM26@MNXD1 + 1 MNXM738068@MNXD1
P0,YALI1E10364g,2.5.1.47,MNXR191292,R_CYST_II,R07274,0,,1 MNXM1094062@MNXD1 + 1 MNXM1366460@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM738068@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E11255g,4.2.1.22,MNXR96469,R_CYSTLp,R01286,0,,1 MNXM123@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM319@MNXD1 + 1 WATER@MNXD1
P0,YALI1E11255g,4.2.1.22,MNXR146410,THRAL,R00220,0,,1 MNXM23@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM737787@MNXD1
P0,YALI1E11255g,4.2.1.22,MNXR97019,R_CYSTS,R01290,0,,1 MNXM123@MNXD1 + 1 MNXM737787@MNXD1 = 1 MNXM319@MNXD1 + 1 WATER@MNXD1
P0,YALI1E11255g,4.2.1.22,MNXR96986,r0210,R00891,0,,1 MNXM1366460@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM737787@MNXD1 = 1 MNXM738068@MNXD1 + 1 WATER@MNXD1
P0,YALI1E11768g,2.1.3.2,MNXR192558,R_ASPCTn,R01397,0,,1 MNXM1364497@MNXD1 + 1 MNXM138@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM465@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E11768g,3.5.1.2,MNXR100030,R_GLUNpp,R00256,0,,1 MNXM37@MNXD1 + 1 WATER@MNXD1 = 1 MNXM729302@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E11768g,6.3.4.16,MNXR96485,R_HCGALm,R00575,0,,1 MNXM1094693@MNXD1 + 1 MNXM37@MNXD1 + 2 MNXM3@MNXD1 + 1 WATER@MNXD1 = 1 MNXM138@MNXD1 + 2 MNXM1@MNXD1 + 2 MNXM40333@MNXD1 + 1 MNXM741173@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E11943g,1.4.1.2,MNXR144972,R_GLUDxi,R00243,0,,1 MNXM10@MNXD1 + 1 MNXM1368744@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM741173@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1
P0,YALI1E12987g,4.3.1.17,MNXR146410,THRAL,R00220,0,,1 MNXM23@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM737787@MNXD1
P0,YALI1E12987g,4.3.1.17,MNXR104344,SERHL,R00590,0,,1 MNXM734499@MNXD1 + 1 WATER@MNXD1 = 1 MNXM737787@MNXD1
P0,YALI1E12987g,4.3.1.17,MNXR104714,THRD_Lm,R00996,0,,1 MNXM142@MNXD1 = 1 MNXM159@MNXD1 + 1 MNXM729302@MNXD1
P0,YALI1E14316g,3.5.4.6,MNXR190279,R_AMPDg,R00181,0,,1 MNXM1101868@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 + 1 WATER@MNXD1
P0,YALI1E15659g,2.1.1.14,MNXR145603,R_MS_1,R04405,0,,1 MNXM1103841@MNXD1 + 1 MNXM738804@MNXD1 = 1 MNXM123@MNXD1 + 1 MNXM733156@MNXD1
P0,YALI1E17214g,1.1.1.37,MNXR101439,R_MDHp,R00342,0,,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1 = 1 MNXM1107192@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1E17214g,1.1.1.37,MNXR101444,R_MDHy,R00343,0,,1 MNXM1107192@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E17616g,2.4.1.15,MNXR172016,TRE6PS,R00836,0,,1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1364019@MNXD1 + 1 MNXM1364111@MNXD1
P0,YALI1E17616g,2.4.1.15,MNXR152260,UG6PGTn,R02737,0,,1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM448@MNXD1 = 1 MNXM1105855@MNXD1 + 1 MNXM1364019@MNXD1
P0,YALI1E21128g,1.1.1.1,MNXR95788,R_ALR2,R02528,0,,1 MNXM1744@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM310@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E21128g,1.1.1.1,MNXR94833,R_34DHOXPEGOX,R04880,0,,1 MNXM10@MNXD1 + 1 MNXM1633@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM2931@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1E21128g,1.1.1.1,MNXR146812,r1378,R06983,0,,1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM741595@MNXD1 = 1 MNXM726277@MNXD1 + 1 MNXM8@MNXD1
P0,YALI1E21128g,1.1.1.1,MNXR95726,R_ALCDH_nadp_hi,R00746,0,,1 MNXM1108092@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 + 1 MNXM75@MNXD1
P0,YALI1E21128g,1.1.1.1,MNXR100327,R_GLYCDy,R01039,0,,1 MNXM1@MNXD1 + 1 MNXM460@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM89612@MNXD1
P0,YALI1E22303g,1.1.1.38,MNXR101443,R_ME_x,R00216,0,,1 MNXM1107192@MNXD1 + 1 MNXM5@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E22303g,1.1.1.38,MNXR102097,R_OAADCm,R00217,0,,1 MNXM13@MNXD1 + 1 MNXM23@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM46@MNXD1
P0,YALI1E26811g,1.1.1.49,MNXR192434,R_G6PDH2r,R00835,0,,1 MNXM1104491@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM1364111@MNXD1 + 1 MNXM5@MNXD1
P0,YALI1E27144g,6.1.1.20,MNXR145998,R_PHETRSm,,0,,1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM741195@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM741664@MNXD1 + 1 MNXM90753@MNXD1
P0,YALI1E28631g,4.4.1.5,MNXR100355,R_LGTHLc,R02530,0,,1 MNXM1093274@MNXD1 = 1 MNXM310@MNXD1 + 1 MNXM490899@MNXD1
P0,YALI1E29179g,6.3.2.17,MNXR140043,R_DHFS_1,R02237,0,,1 MNXM1@MNXD1 + 1 MNXM281@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM3@MNXD1 + 1 MNXM722728@MNXD1 + 1 MNXM741173@MNXD1
P0,YALI1E29179g,6.3.2.17,MNXR143412,THFGLUS_1,R00942,0,,1 MNXM1103936@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM741173@MNXD1 = 1 MNXM1104336@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E29319g,6.1.1.4,MNXR145429,R_LEUTRSm,,0,,1 MNXM1106761@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM90880@MNXD1 = 1 MNXM11@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM739505@MNXD1
P0,YALI1E30496g,3.5.4.3,MNXR145141,R_GUAD_1,R01676,0,,1 MNXM174@MNXD1 + 1 MNXM729302@MNXD1 = 1 MNXM1@MNXD1 + 1 MNXM733114@MNXD1 + 1 WATER@MNXD1
P0,YALI1E30886g,4.1.2.13,MNXR153517,R_FBAm,,0,,1 MNXM1364229@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM1372044@MNXD1 + 1 MNXM77@MNXD1
P0,YALI1E30886g,4.1.2.13,MNXR146784,r0407,R01829,0,,1 MNXM258@MNXD1 + 1 MNXM77@MNXD1 = 1 MNXM507505@MNXD1
P0,YALI1E30886g,4.1.2.13,MNXR191073,R_FPGPL,R02568,0,,1 MNXM1104787@MNXD1 = 1 MNXM435@MNXD1 + 1 MNXM77@MNXD1
P0,YALI1E31754g,5.1.3.2,MNXR152254,UDPG4Ex,R00291,0,,1 MNXM1104754@MNXD1 = 1 MNXM1364019@MNXD1
P0,YALI1E31754g,5.1.3.2,MNXR146642,UAG4Ei,R00418,0,,1 MNXM1100890@MNXD1 = 1 MNXM1104529@MNXD1
P0,YALI1E33285g,4.1.2.27,MNXR146152,R_PSPHPL,,0,,1 MNXM1104415@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM35167@MNXD1
P0,YALI1E33285g,4.1.2.27,MNXR188844,SPHPL,R02464,0,,1 MNXM1103529@MNXD1 = 1 MNXM187@MNXD1 + 1 MNXM528@MNXD1
P0,YALI1E35815g,1.2.1.41,MNXR99896,R_G5SDym,R03313,0,,1 MNXM1093051@MNXD1 + 1 MNXM5@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1280@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM738702@MNXD1
P0,YALI1E38308g,2.7.6.1,MNXR189826,R_RPDPK,R01049,0,,1 MNXM1104453@MNXD1 + 3 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 = 1 MNXM1363910@MNXD1 + 1 MNXM3@MNXD1
P0,YALI1E39693g,1.2.4.2,MNXR152936,r0384,,0,,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 + 2 MNXM1@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735015@MNXD1
P0,YALI1E39693g,1.2.4.2,MNXR152935,R_AKGDam,,0,,1 MNXM1024@MNXD1 + 1 MNXM1368744@MNXD1 = 1 MNXM13@MNXD1 + 1 MNXM735018@MNXD1
P0,YALI1E40671g,1.11.1.6,MNXR96457,R_CAT2p,,0,,1 MNXM1108092@MNXD1 + 1 MNXM732620@MNXD1 = 1 MNXM75@MNXD1 + 2 WATER@MNXD1
P0,YALI1E40671g,1.11.1.6,MNXR96455,R_CATr,R00009,0,,2 MNXM732620@MNXD1 = 1 MNXM735438@MNXD1 + 2 WATER@MNXD1
P0,YALI1E41315g,2.3.3.8,MNXR190533,R_ACITL,R00352,0,,1 MNXM1104266@MNXD1 + 1 MNXM40333@MNXD1 + 1 MNXM46@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1107752@MNXD1 + 1 MNXM3@MNXD1 + 1 MNXM727276@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR145799,R_NTD8pp,R01968,0,,1 MNXM647@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM736654@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR198838,R_G6PPer,R00303,0,,1 MNXM1364061@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364111@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR102036,R_NTD6pp,R02088,0,,1 MNXM432@MNXD1 + 1 WATER@MNXD1 = 1 MNXM625@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188499,R_NTP7,R00159,0,,1 MNXM1101474@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1102128@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR198783,R_G1PPpp,,0,,1 MNXM1364061@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1364212@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188533,r0047,R00183,0,,1 MNXM1105760@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM728294@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188529,R_NTD2pp,R00963,0,,1 MNXM1103104@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1104823@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR102028,R_NTD1pp,R02102,0,,1 MNXM234@MNXD1 + 1 WATER@MNXD1 = 1 MNXM492@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188143,R_NTD9pp,R01227,0,,1 MNXM1101285@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1103400@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR198812,R_FMNACP_h,R00548,0,,1 MNXM1364147@MNXD1 + 1 WATER@MNXD1 = 3 MNXM1@MNXD1 + 1 MNXM270@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR123213,R_GNP,,0,,1 MNXM341@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM734080@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR96129,R_NDP1,R00122,0,,1 MNXM1@MNXD1 + 1 MNXM728294@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM40333@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR102525,R_PGAM1_PhosHydro,R00208,0,,1 MNXM23@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM73@MNXD1 + 1 WATER@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR145285,r0009,R00004,0,,1 MNXM11@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1@MNXD1 + 2 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188497,R_NDP7g,R00155,0,,1 MNXM1102128@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104823@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR102033,R_NTD3pp,R01664,0,,1 MNXM266@MNXD1 + 1 WATER@MNXD1 = 1 MNXM704@MNXD1 + 1 MNXM9@MNXD1
P0,YALI1E41893g,3.1.3.2,MNXR188537,R_NTP3pp,R00335,0,,1 MNXM1103285@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM9@MNXD1 = 1 MNXM1103553@MNXD1 + 1 WATER@MNXD1
