met_id,raw_name,formula,charge,compartment,clean_name,embedded_formula,is_dirty,base_id
m1_c,(R)-lactate_C3H6O3,,0,c,(R)-lactate,C3H6O3,False,m1
m2_m,ferricytochrome c_,,0,m,ferricytochrome c,,False,m2
m3_m,ferrocytochrome c_,,0,m,ferrocytochrome c,,False,m3
m4_c,pyruvate_C3H4O3,,0,c,pyruvate,C3H4O3,False,m4
m5_m,(R)-lactate_C3H6O3,,0,m,(R)-lactate,C3H6O3,False,m5
m6_m,pyruvate_C3H4O3,,0,m,pyruvate,C3H4O3,False,m6
m7_c,(S)-lactate_C3H6O3,,0,c,(S)-lactate,C3H6O3,False,m7
m8_c,UDP-D-glucose_C15H22N2O17P2,,0,c,UDP-D-glucose,C15H22N2O17P2,False,m8
m9_ce,(1-3)-beta-D-glucan_,,0,ce,(1-3)-beta-D-glucan,,False,m9
m10_c,H+_p+1,,0,c,H+_p+1,,False,m10
m11_c,UDP_C9H14N2O12P2,,0,c,UDP,C9H14N2O12P2,False,m11
m12_ce,(1-6)-beta-D-glucan_,,0,ce,(1-6)-beta-D-glucan,,False,m12
m13_c,1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide_C15H21N5O15P2,,0,c,1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide,C15H21N5O15P2,False,m13
m14_c,5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide_C15H21N5O15P2,,0,c,5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide,C15H21N5O15P2,False,m14
m15_vm,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,,0,vm,1-phosphatidyl-1D-myo-inositol 3-phosphate,,True,m15
m16_vm,ATP_C10H16N5O13P3,,0,vm,ATP,C10H16N5O13P3,False,m16
m17_vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:",,0,vm,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate",,True,m17
m18_vm,ADP_C10H15N5O10P2,,0,vm,ADP,C10H15N5O10P2,False,m18
m19_vm,H+_p+1,,0,vm,H+_p+1,,False,m19
m20_ce,1-phosphatidyl-1D-myo-inositol 3-phosphate_ActiveX VT_ERROR:,,0,ce,1-phosphatidyl-1D-myo-inositol 3-phosphate,,True,m20
m21_ce,ATP_C10H16N5O13P3,,0,ce,ATP,C10H16N5O13P3,False,m21
m22_ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate_ActiveX VT_ERROR:",,0,ce,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate",,True,m22
m23_ce,ADP_C10H15N5O10P2,,0,ce,ADP,C10H15N5O10P2,False,m23
m24_ce,H+_p+1,,0,ce,H+_p+1,,False,m24
m25_m,1-pyrroline-5-carboxylate_C5H6NO2,,0,m,1-pyrroline-5-carboxylate,C5H6NO2,False,m25
m26_m,H2O_H2O,,0,m,H2O,H2O,False,m26
m27_m,NAD_C21H27N7O14P2,,0,m,NAD,C21H27N7O14P2,False,m27
m28_m,H+_p+1,,0,m,H+_p+1,,False,m28
m29_m,L-glutamate_C5H9NO4,,0,m,L-glutamate,C5H9NO4,False,m29
m30_m,NADH_C21H29N7O14P2,,0,m,NADH,C21H29N7O14P2,False,m30
m31_c,"5-(methylsulfanyl)-2,3-dioxopentyl phosphate_C6H9O6PS",,0,c,"5-(methylsulfanyl)-2,3-dioxopentyl phosphate",C6H9O6PS,False,m31
m32_c,H2O_H2O,,0,c,H2O,H2O,False,m32
m33_c,4-methylthio-2-oxobutanoate_C5H7O3S,,0,c,4-methylthio-2-oxobutanoate,C5H7O3S,False,m33
m34_c,formate_CH2O2,,0,c,formate,CH2O2,False,m34
m35_c,phosphate_H3O4P,,0,c,phosphate,H3O4P,False,m35
m36_c,"2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone_C9H18N5O8P",,0,c,"2,5-diamino-6-(5-phosphono)ribitylamino-4(3H)-pyrimidinone",C9H18N5O8P,False,m36
m37_c,5-amino-6-(5-phosphoribitylamino)uracil_C9H15N4O9P,,0,c,5-amino-6-(5-phosphoribitylamino)uracil,C9H15N4O9P,False,m37
m38_c,ammonium_H3N,,0,c,ammonium,H3N,False,m38
m39_c,"2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine_C9H14N5O8P",,0,c,"2,5-diamino-4-hydroxy-6-(5-phosphoribosylamino)pyrimidine",C9H14N5O8P,False,m39
m40_c,NADPH_C21H30N7O17P3,,0,c,NADPH,C21H30N7O17P3,False,m40
m41_c,NADP(+)_C21H28N7O17P3,,0,c,NADP(+),C21H28N7O17P3,False,m41
m42_m,2-oxobutanoate_C4H6O3,,0,m,2-oxobutanoate,C4H6O3,False,m42
m43_m,(S)-2-acetyl-2-hydroxybutanoate_C6H10O4,,0,m,(S)-2-acetyl-2-hydroxybutanoate,C6H10O4,False,m43
m44_m,carbon dioxide_CO2,,0,m,carbon dioxide,CO2,False,m44
m45_m,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol_C7H9N5O2",,0,m,"2-amino-6-(hydroxymethyl)-7,8-dihydropteridin-4-ol",C7H9N5O2,False,m45
m46_m,ATP_C10H16N5O13P3,,0,m,ATP,C10H16N5O13P3,False,m46
m47_m,"(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate_C7H11N5O8P2",,0,m,"(2-amino-4-hydroxy-7,8-dihydropteridin-6-yl)methyl trihydrogen diphosphate",C7H11N5O8P2,False,m47
m48_m,AMP_C10H14N5O7P,,0,m,AMP,C10H14N5O7P,False,m48
m49_c,2-oxoadipic acid_C6H6O5,,0,c,2-oxoadipic acid,C6H6O5,False,m49
m50_c,L-glutamate_C5H9NO4,,0,c,L-glutamate,C5H9NO4,False,m50
m51_c,2-oxoglutarate_C5H6O5,,0,c,2-oxoglutarate,C5H6O5,False,m51
m52_c,L-2-aminoadipate_C6H11NO4,,0,c,L-2-aminoadipate,C6H11NO4,False,m52
m53_c,2-dehydropantoate_C6H10O4,,0,c,2-dehydropantoate,C6H10O4,False,m53
m54_c,(R)-pantoate_C6H12O4,,0,c,(R)-pantoate,C6H12O4,False,m54
m55_m,D-erythrose 4-phosphate_C4H9O7P,,0,m,D-erythrose 4-phosphate,C4H9O7P,False,m55
m56_m,phosphoenolpyruvate_C3H5O6P,,0,m,phosphoenolpyruvate,C3H5O6P,False,m56
m57_m,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid_C7H10O10P,,0,m,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid,C7H10O10P,False,m57
m58_m,phosphate_H3O4P,,0,m,phosphate,H3O4P,False,m58
m59_m,"2-hexaprenyl-6-methoxy-1,4-benzoquinone_C37H54O3",,0,m,"2-hexaprenyl-6-methoxy-1,4-benzoquinone",C37H54O3,False,m59
m60_m,S-adenosyl-L-methionine_C15H22N6O5S,,0,m,S-adenosyl-L-methionine,C15H22N6O5S,False,m60
m61_m,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone_C38H56O3",,0,m,"2-hexaprenyl-6-methoxy-3-methyl-1,4-benzoquinone",C38H56O3,False,m61
m62_m,S-adenosyl-L-homocysteine_C14H20N6O5S,,0,m,S-adenosyl-L-homocysteine,C14H20N6O5S,False,m62
m63_m,2-hexaprenyl-6-methoxyphenol_C37H56O2,,0,m,2-hexaprenyl-6-methoxyphenol,C37H56O2,False,m63
m64_m,oxygen_O2,,0,m,oxygen,O2,False,m64
m65_c,2-isopropylmaleic acid_C7H8O4,,0,c,2-isopropylmaleic acid,C7H8O4,False,m65
m66_c,2-isopropylmalate_C7H12O5,,0,c,2-isopropylmalate,C7H12O5,False,m66
m67_c,3-methyl-2-oxobutanoate_C5H8O3,,0,c,3-methyl-2-oxobutanoate,C5H8O3,False,m67
m68_c,acetyl-CoA_C23H38N7O17P3S,,0,c,acetyl-CoA,C23H38N7O17P3S,False,m68
m69_c,coenzyme A_C21H36N7O16P3S,,0,c,coenzyme A,C21H36N7O16P3S,False,m69
m70_m,3-methyl-2-oxobutanoate_C5H8O3,,0,m,3-methyl-2-oxobutanoate,C5H8O3,False,m70
m71_m,acetyl-CoA_C23H38N7O17P3S,,0,m,acetyl-CoA,C23H38N7O17P3S,False,m71
m72_m,2-isopropylmalate_C7H12O5,,0,m,2-isopropylmalate,C7H12O5,False,m72
m73_m,coenzyme A_C21H36N7O16P3S,,0,m,coenzyme A,C21H36N7O16P3S,False,m73
m74_c,L-methionine_C5H11NO2S,,0,c,L-methionine,C5H11NO2S,False,m74
m75_m,homocitrate_C7H10O7,,0,m,homocitrate,C7H10O7,False,m75
m76_m,"but-1-ene-1,2,4-tricarboxylic acid_C7H5O6",,0,m,"but-1-ene-1,2,4-tricarboxylic acid",C7H5O6,False,m76
m77_m,oxaloacetate_C4H4O5,,0,m,oxaloacetate,C4H4O5,False,m77
m78_m,propionyl-CoA_C24H36N7O17P3S,,0,m,propionyl-CoA,C24H36N7O17P3S,False,m78
m79_m,2-methylcitrate_C7H7O7,,0,m,2-methylcitrate,C7H7O7,False,m79
m80_c,(2S)-2-isopropyl-3-oxosuccinate_C7H10O5,,0,c,(2S)-2-isopropyl-3-oxosuccinate,C7H10O5,False,m80
m81_c,4-methyl-2-oxopentanoate_C6H10O3,,0,c,4-methyl-2-oxopentanoate,C6H10O3,False,m81
m82_c,carbon dioxide_CO2,,0,c,carbon dioxide,CO2,False,m82
m83_m,(2S)-2-isopropyl-3-oxosuccinate_C7H10O5,,0,m,(2S)-2-isopropyl-3-oxosuccinate,C7H10O5,False,m83
m84_m,4-methyl-2-oxopentanoate_C6H10O3,,0,m,4-methyl-2-oxopentanoate,C6H10O3,False,m84
m85_c,"adenosine 3',5'-bismonophosphate_C10H11N5O10P2",,0,c,"adenosine 3',5'-bismonophosphate",C10H11N5O10P2,False,m85
m86_c,AMP_C10H14N5O7P,,0,c,AMP,C10H14N5O7P,False,m86
m87_c,"3',5'-cyclic AMP_C10H12N5O6P",,0,c,"3',5'-cyclic AMP",C10H12N5O6P,False,m87
m88_c,"3',5'-cyclic dAMP_C10H12N5O5P",,0,c,"3',5'-cyclic dAMP",C10H12N5O5P,False,m88
m89_c,dAMP_C10H14N5O6P,,0,c,dAMP,C10H14N5O6P,False,m89
m90_c,"3',5'-cyclic IMP_C10H11N4O7P",,0,c,"3',5'-cyclic IMP",C10H11N4O7P,False,m90
m91_c,IMP_C10H13N4O8P,,0,c,IMP,C10H13N4O8P,False,m91
m92_c,"3',5'-cyclic GMP_C10H12N5O7P",,0,c,"3',5'-cyclic GMP",C10H12N5O7P,False,m92
m93_c,GMP_C10H14N5O8P,,0,c,GMP,C10H14N5O8P,False,m93
m94_c,"3',5'-cyclic CMP_C9H12N3O7P",,0,c,"3',5'-cyclic CMP",C9H12N3O7P,False,m94
m95_c,CMP_C9H14N3O8P,,0,c,CMP,C9H14N3O8P,False,m95
m96_c,D-ribulose 5-phosphate_C5H11O8P,,0,c,D-ribulose 5-phosphate,C5H11O8P,False,m96
m97_c,2-hydroxy-3-oxobutyl phosphate_C4H9O6P,,0,c,2-hydroxy-3-oxobutyl phosphate,C4H9O6P,False,m97
m98_c,3-dehydroquinate_C7H10O6,,0,c,3-dehydroquinate,C7H10O6,False,m98
m99_c,3-dehydroshikimate_C7H8O5,,0,c,3-dehydroshikimate,C7H8O5,False,m99
m100_c,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid_C7H10O10P,,0,c,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid,C7H10O10P,False,m100
m101_r,3-ketosphinganine_C18H38NO2,,0,r,3-ketosphinganine,C18H38NO2,False,m101
m102_r,H+_p+1,,0,r,H+_p+1,,False,m102
m103_r,NADPH_C21H30N7O17P3,,0,r,NADPH,C21H30N7O17P3,False,m103
m104_r,NADP(+)_C21H28N7O17P3,,0,r,NADP(+),C21H28N7O17P3,False,m104
m105_r,sphinganine_C18H39NO2,,0,r,sphinganine,C18H39NO2,False,m105
m106_c,D-erythrose 4-phosphate_C4H9O7P,,0,c,D-erythrose 4-phosphate,C4H9O7P,False,m106
m107_c,phosphoenolpyruvate_C3H5O6P,,0,c,phosphoenolpyruvate,C3H5O6P,False,m107
m108_c,3-hexaprenyl-4-hydroxybenzoic acid_C37H54O3,,0,c,3-hexaprenyl-4-hydroxybenzoic acid,C37H54O3,False,m108
m109_c,oxygen_O2,,0,c,oxygen,O2,False,m109
m110_c,"3-hexaprenyl-4,5-dihydroxybenzoic acid_C37H53O4",,0,c,"3-hexaprenyl-4,5-dihydroxybenzoic acid",C37H53O4,False,m110
m111_m,3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid_C38H55O4,,0,m,3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid,C38H55O4,False,m111
m112_c,3-hydroxy-L-kynurenine_C10H12N2O4,,0,c,3-hydroxy-L-kynurenine,C10H12N2O4,False,m112
m113_c,3-hydroxyanthranilate_C7H7NO3,,0,c,3-hydroxyanthranilate,C7H7NO3,False,m113
m114_c,L-alanine_C3H7NO2,,0,c,L-alanine,C3H7NO2,False,m114
m115_x,(R)-3-hydroxytetradecanoyl-CoA_ActiveX VT_ERROR:,,0,x,(R)-3-hydroxytetradecanoyl-CoA,,True,m115
m116_x,NAD_C21H27N7O14P2,,0,x,NAD,C21H27N7O14P2,False,m116
m117_x,3-oxotetradecanoyl-CoA_C35H60N7O18P3S,,0,x,3-oxotetradecanoyl-CoA,C35H60N7O18P3S,False,m117
m118_x,H+_p+1,,0,x,H+_p+1,,False,m118
m119_x,NADH_C21H29N7O14P2,,0,x,NADH,C21H29N7O14P2,False,m119
m120_c,2-amino-3-carboxymuconate-6-semialdehyde_,,0,c,2-amino-3-carboxymuconate-6-semialdehyde,,False,m120
m121_c,"(2R,3S)-3-isopropylmalate_C7H12O5",,0,c,"(2R,3S)-3-isopropylmalate",C7H12O5,False,m121
m122_c,NAD_C21H27N7O14P2,,0,c,NAD,C21H27N7O14P2,False,m122
m123_c,NADH_C21H29N7O14P2,,0,c,NADH,C21H29N7O14P2,False,m123
m124_m,"5,10-methylenetetrahydrofolate_C20H23N7O6",,0,m,"5,10-methylenetetrahydrofolate",C20H23N7O6,False,m124
m125_m,2-dehydropantoate_C6H10O4,,0,m,2-dehydropantoate,C6H10O4,False,m125
m126_m,THF_C19H23N7O6,,0,m,THF,C19H23N7O6,False,m126
m127_c,3-phosphoshikimic acid_C7H8O8P,,0,c,3-phosphoshikimic acid,C7H8O8P,False,m127
m128_c,5-O-(1-carboxyvinyl)-3-phosphoshikimic acid_C10H9O10P,,0,c,5-O-(1-carboxyvinyl)-3-phosphoshikimic acid,C10H9O10P,False,m128
m129_c,chorismate_C10H10O6,,0,c,chorismate,C10H10O6,False,m129
m130_c,L-glutamine_C5H10N2O3,,0,c,L-glutamine,C5H10N2O3,False,m130
m131_c,4-amino-4-deoxychorismate_C10H11NO5,,0,c,4-amino-4-deoxychorismate,C10H11NO5,False,m131
m132_c,4-aminobenzoate_C7H7NO2,,0,c,4-aminobenzoate,C7H7NO2,False,m132
m133_c,gamma-aminobutyrate_C4H9NO2,,0,c,gamma-aminobutyrate,C4H9NO2,False,m133
m134_c,succinic semialdehyde_C4H5O3,,0,c,succinic semialdehyde,C4H5O3,False,m134
m135_c,4-(phosphonooxy)-L-threonine_C4H8NO7P,,0,c,4-(phosphonooxy)-L-threonine,C4H8NO7P,False,m135
m136_c,4-hydroxy-L-threonine_C4H9NO4,,0,c,4-hydroxy-L-threonine,C4H9NO4,False,m136
m137_m,4-hydroxybenzoyl-CoA_,,0,m,4-hydroxybenzoyl-CoA,,False,m137
m138_m,4-hydroxybenzoate_C7H6O3,,0,m,4-hydroxybenzoate,C7H6O3,False,m138
m139_c,4-diphospho-1D-myo-inositol pentakisphosphate_C6H19O27P7,,0,c,4-diphospho-1D-myo-inositol pentakisphosphate,C6H19O27P7,False,m139
m140_c,myo-inositol hexakisphosphate_C6H18O24P6,,0,c,myo-inositol hexakisphosphate,C6H18O24P6,False,m140
m141_c,ATP_C10H16N5O13P3,,0,c,ATP,C10H16N5O13P3,False,m141
m142_c,"4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate_C6H20O30P8",,0,c,"4,5-bis(diphospho)-1D-myo-inositol tetrakisphosphate",C6H20O30P8,False,m142
m143_c,ADP_C10H15N5O10P2,,0,c,ADP,C10H15N5O10P2,False,m143
m144_c,5'-S-methyl-5'-thioadenosine_C11H15N5O3S,,0,c,5'-S-methyl-5'-thioadenosine,C11H15N5O3S,False,m144
m145_c,adenine_C5H5N5,,0,c,adenine,C5H5N5,False,m145
m146_c,S-methyl-5-thio-alpha-D-ribose 1-phosphate_C6H11O7PS,,0,c,S-methyl-5-thio-alpha-D-ribose 1-phosphate,C6H11O7PS,False,m146
m147_c,cytidine_C9H13N3O5,,0,c,cytidine,C9H13N3O5,False,m147
m148_c,inosine_C10H12N4O5,,0,c,inosine,C10H12N4O5,False,m148
m149_c,UMP_C9H13N2O9P,,0,c,UMP,C9H13N2O9P,False,m149
m150_c,uridine_C9H12N2O6,,0,c,uridine,C9H12N2O6,False,m150
m151_c,5'-phosphoribosyl-N-formylglycineamide_C8H13N2O9P,,0,c,5'-phosphoribosyl-N-formylglycineamide,C8H13N2O9P,False,m151
m152_c,5'-phosphoribosyl-N-formylglycineamidine_C8H15N3O8P,,0,c,5'-phosphoribosyl-N-formylglycineamidine,C8H15N3O8P,False,m152
m153_c,"5,10-methylenetetrahydrofolate_C20H23N7O6",,0,c,"5,10-methylenetetrahydrofolate",C20H23N7O6,False,m153
m154_c,5-methyltetrahydrofolate_C20H25N7O6,,0,c,5-methyltetrahydrofolate,C20H25N7O6,False,m154
m155_m,L-glycine_C2H5NO2,,0,m,L-glycine,C2H5NO2,False,m155
m156_m,succinyl-CoA_C25H40N7O19P3S,,0,m,succinyl-CoA,C25H40N7O19P3S,False,m156
m157_m,5-aminolevulinate_C5H9NO3,,0,m,5-aminolevulinate,C5H9NO3,False,m157
m158_c,5-diphospho-1D-myo-inositol pentakisphosphate_C6H6O27P7,,0,c,5-diphospho-1D-myo-inositol pentakisphosphate,C6H6O27P7,False,m158
m159_c,5-formyltetrahydrofolic acid_C20H21N7O7,,0,c,5-formyltetrahydrofolic acid,C20H21N7O7,False,m159
m160_c,"5,10-methenyl-THF_C20H20N7O6",,0,c,"5,10-methenyl-THF",C20H20N7O6,False,m160
m161_c,5-methyltetrahydropteroyltri-L-glutamic acid_C30H35N9O12,,0,c,5-methyltetrahydropteroyltri-L-glutamic acid,C30H35N9O12,False,m161
m162_c,L-homocysteine_C4H9NO2S,,0,c,L-homocysteine,C4H9NO2S,False,m162
m163_c,tetrahydropteroyltri-L-glutamic acid_C29H33N9O12,,0,c,tetrahydropteroyltri-L-glutamic acid,C29H33N9O12,False,m163
m164_c,S-methyl-5-thio-D-ribulose 1-phosphate_,,0,c,S-methyl-5-thio-D-ribulose 1-phosphate,,False,m164
m165_c,"5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate_C6H20O30P8",,0,c,"5,6-bis(diphospho)-1D-myo-inositol tetrakisphosphate",C6H20O30P8,False,m165
m166_c,D-fructose 6-phosphate_C6H11O9P,,0,c,D-fructose 6-phosphate,C6H11O9P,False,m166
m167_c,"beta-D-fructose 2,6-bisphosphate_C6H10O12P2",,0,c,"beta-D-fructose 2,6-bisphosphate",C6H10O12P2,False,m167
m168_c,"6-O-phosphono-D-glucono-1,5-lactone_C6H11O9P",,0,c,"6-O-phosphono-D-glucono-1,5-lactone",C6H11O9P,False,m168
m169_c,6-phospho-D-gluconate_C6H13O10P,,0,c,6-phospho-D-gluconate,C6H13O10P,False,m169
m170_c,6-diphospho-1D-myo-inositol pentakisphosphate_C6H19O27P7,,0,c,6-diphospho-1D-myo-inositol pentakisphosphate,C6H19O27P7,False,m170
m171_c,pimeloyl-CoA_C28H46N7O19P3S,,0,c,pimeloyl-CoA,C28H46N7O19P3S,False,m171
m172_c,8-amino-7-oxononanoate_C9H17NO3,,0,c,8-amino-7-oxononanoate,C9H17NO3,False,m172
m173_c,acetaldehyde_C2H4O,,0,c,acetaldehyde,C2H4O,False,m173
m174_c,(R)-acetoin_C4H8O2,,0,c,(R)-acetoin,C4H8O2,False,m174
m175_m,2-acetyllactic acid_C5H7O4,,0,m,2-acetyllactic acid,C5H7O4,False,m175
m176_m,NADPH_C21H30N7O17P3,,0,m,NADPH,C21H30N7O17P3,False,m176
m177_m,"(R)-2,3-dihydroxy-3-methylbutanoate_C5H10O4",,0,m,"(R)-2,3-dihydroxy-3-methylbutanoate",C5H10O4,False,m177
m178_m,NADP(+)_C21H28N7O17P3,,0,m,NADP(+),C21H28N7O17P3,False,m178
m179_m,ACP1_,,0,m,ACP1,,False,m179
m180_m,acetyl-ACP_C2H3OSR,,0,m,acetyl-ACP,C2H3OSR,False,m180
m181_x,3-oxooctadecanoyl-CoA_C39H68N7O18P3S,,0,x,3-oxooctadecanoyl-CoA,C39H68N7O18P3S,False,m181
m182_x,coenzyme A_C21H36N7O16P3S,,0,x,coenzyme A,C21H36N7O16P3S,False,m182
m183_x,acetyl-CoA_C23H38N7O17P3S,,0,x,acetyl-CoA,C23H38N7O17P3S,False,m183
m184_x,palmitoyl-CoA_C37H66N7O17P3S,,0,x,palmitoyl-CoA,C37H66N7O17P3S,False,m184
m185_x,3-oxohexacosanoyl-CoA_C47H84N7O18P3S,,0,x,3-oxohexacosanoyl-CoA,C47H84N7O18P3S,False,m185
m186_x,tetracosanoyl-CoA_C45H82N7O17P3S,,0,x,tetracosanoyl-CoA,C45H82N7O17P3S,False,m186
m187_x,3-oxopalmitoyl-CoA_C37H60N7O18P3S,,0,x,3-oxopalmitoyl-CoA,C37H60N7O18P3S,False,m187
m188_x,myristoyl-CoA_C35H62N7O17P3S,,0,x,myristoyl-CoA,C35H62N7O17P3S,False,m188
m189_c,acetoacetyl-CoA_C25H40N7O18P3S,,0,c,acetoacetyl-CoA,C25H40N7O18P3S,False,m189
m190_m,acetoacetyl-CoA_C25H40N7O18P3S,,0,m,acetoacetyl-CoA,C25H40N7O18P3S,False,m190
m191_x,lauroyl-CoA_C33H58N7O17P3S,,0,x,lauroyl-CoA,C33H58N7O17P3S,False,m191
m192_x,3-oxodecanoyl-CoA_C31H52N7O18P3S,,0,x,3-oxodecanoyl-CoA,C31H52N7O18P3S,False,m192
m193_x,octanoyl-CoA_C29H50N7O17P3S,,0,x,octanoyl-CoA,C29H50N7O17P3S,False,m193
m194_x,3-oxolauroyl-CoA_C33H56N7O18P3S,,0,x,3-oxolauroyl-CoA,C33H56N7O18P3S,False,m194
m195_x,decanoyl-CoA_C31H54N7O17P3S,,0,x,decanoyl-CoA,C31H54N7O17P3S,False,m195
m196_m,bicarbonate_CHO3,,0,m,bicarbonate,CHO3,False,m196
m197_m,ADP_C10H15N5O10P2,,0,m,ADP,C10H15N5O10P2,False,m197
m198_m,malonyl-CoA_C24H38N7O19P3S,,0,m,malonyl-CoA,C24H38N7O19P3S,False,m198
m199_c,bicarbonate_CHO3,,0,c,bicarbonate,CHO3,False,m199
m200_c,malonyl-CoA_C24H38N7O19P3S,,0,c,malonyl-CoA,C24H38N7O19P3S,False,m200
m201_m,acetate_C2H4O2,,0,m,acetate,C2H4O2,False,m201
m202_c,acetate_C2H4O2,,0,c,acetate,C2H4O2,False,m202
m203_c,diphosphate_H4O7P2,,0,c,diphosphate,H4O7P2,False,m203
m204_m,diphosphate_H4O7P2,,0,m,diphosphate,H4O7P2,False,m204
m205_n,acetate_C2H4O2,,0,n,acetate,C2H4O2,False,m205
m206_n,ATP_C10H16N5O13P3,,0,n,ATP,C10H16N5O13P3,False,m206
m207_n,coenzyme A_C21H36N7O16P3S,,0,n,coenzyme A,C21H36N7O16P3S,False,m207
m208_n,acetyl-CoA_C23H38N7O17P3S,,0,n,acetyl-CoA,C23H38N7O17P3S,False,m208
m209_n,AMP_C10H14N5O7P,,0,n,AMP,C10H14N5O7P,False,m209
m210_n,diphosphate_H4O7P2,,0,n,diphosphate,H4O7P2,False,m210
m211_m,N-acetyl-L-glutamate_C7H11NO5,,0,m,N-acetyl-L-glutamate,C7H11NO5,False,m211
m212_m,N-acetyl-L-gamma-glutamyl phosphate_C7H12NO8P,,0,m,N-acetyl-L-gamma-glutamyl phosphate,C7H12NO8P,False,m212
m213_e,FMN_C17H21N4O9P,,0,e,FMN,C17H21N4O9P,False,m213
m214_e,H2O_H2O,,0,e,H2O,H2O,False,m214
m215_e,phosphate_H3O4P,,0,e,phosphate,H3O4P,False,m215
m216_e,riboflavin_C17H20N4O6,,0,e,riboflavin,C17H20N4O6,False,m216
m217_m,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid_C7H10O7",,0,m,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylic acid",C7H10O7,False,m217
m218_m,2-acetamido-5-oxopentanoate_C7H10NO4,,0,m,2-acetamido-5-oxopentanoate,C7H10NO4,False,m218
m219_m,2-oxoglutarate_C5H6O5,,0,m,2-oxoglutarate,C5H6O5,False,m219
m220_m,N(2)-acetyl-L-ornithine_C7H14N2O3,,0,m,N(2)-acetyl-L-ornithine,C7H14N2O3,False,m220
m221_x,oxygen_O2,,0,x,oxygen,O2,False,m221
m222_x,hydrogen peroxide_H2O2,,0,x,hydrogen peroxide,H2O2,False,m222
m223_x,trans-dec-2-enoyl-CoA_C31H48N7O17P3S,,0,x,trans-dec-2-enoyl-CoA,C31H48N7O17P3S,False,m223
m224_x,trans-dodec-2-enoyl-CoA_C33H52N7O17P3S,,0,x,trans-dodec-2-enoyl-CoA,C33H52N7O17P3S,False,m224
m225_x,hexacosanoyl-CoA_C47H86N7O17P3S,,0,x,hexacosanoyl-CoA,C47H86N7O17P3S,False,m225
m226_x,trans-hexacos-2-enoyl-CoA_C47H84N7O17P3S,,0,x,trans-hexacos-2-enoyl-CoA,C47H84N7O17P3S,False,m226
m227_x,hexadec-2-enoyl-CoA_C37H64N7O17P3S,,0,x,hexadec-2-enoyl-CoA,C37H64N7O17P3S,False,m227
m228_x,stearoyl-CoA_C39H70N7O17P3S,,0,x,stearoyl-CoA,C39H70N7O17P3S,False,m228
m229_x,trans-octadec-2-enoyl-CoA_C39H68N7O17P3S,,0,x,trans-octadec-2-enoyl-CoA,C39H68N7O17P3S,False,m229
m230_x,trans-tetradec-2-enoyl-CoA_C35H56N7O17P3S,,0,x,trans-tetradec-2-enoyl-CoA,C35H56N7O17P3S,False,m230
m231_em,oleoyl-CoA_C39H68N7O17P3S,,0,em,oleoyl-CoA,C39H68N7O17P3S,False,m231
m232_em,episterol_C28H46O,,0,em,episterol,C28H46O,False,m232
m233_em,coenzyme A_C21H36N7O16P3S,,0,em,coenzyme A,C21H36N7O16P3S,False,m233
m234_em,episteryl oleate_,,0,em,episteryl oleate,,False,m234
m235_em,ergosterol_C28H44O,,0,em,ergosterol,C28H44O,False,m235
m236_em,ergosteryl oleate_C46H76O2,,0,em,ergosteryl oleate,C46H76O2,False,m236
m237_em,fecosterol_C28H46O,,0,em,fecosterol,C28H46O,False,m237
m238_em,fecosteryl oleate_C46H78O2,,0,em,fecosteryl oleate,C46H78O2,False,m238
m239_em,lanosterol_C30H50O,,0,em,lanosterol,C30H50O,False,m239
m240_em,lanosteryl oleate_,,0,em,lanosteryl oleate,,False,m240
m241_em,zymosterol_C27H44O,,0,em,zymosterol,C27H44O,False,m241
